titre,journal,date
"D-Day – 3 : finalement, est-ce qu’il est si raciste que ça, Donald Trump ?",Charlie Hebdo,2021-01-18
Trump censuré sur les réseaux sociaux : quel dommage...,Charlie Hebdo,2021-01-18
Anti-masques : ces parents qui nous pompent l'air,Charlie Hebdo,2021-01-18
MeToo de l'inceste : la France mise en cause,Charlie Hebdo,2021-01-18
Fraudeuse comme une école de commerce,Charlie Hebdo,2021-01-18
Abattage de canards : «On n'est pas vétérinaires pour tuer des animaux mais pour les soigner»,Libération,2021-01-18
"Top départ pour la vaccination des plus de 75 ans, projet de loi séparatisme, Navalny arrêté... L'actu de ce lundi matin",Libération,2021-01-18
"Cerné par Veolia, Suez trouve en Ardian son chevalier blanc",Libération,2021-01-18
"#MeTooInceste : «Ce n’est pas seulement une libération de la parole, mais aussi une libération de l’écoute»",Libération,2021-01-18
Sanofi va supprimer 400 postes dédiés à la recherche,Libération,2021-01-18
Crise économique : «On risque de ne plus parler de précarité énergétique mais de pauvreté»,Libération,2021-01-18
Cause animale : la majorité comme chien et chat,Libération,2021-01-18
"Chez les seiches, une crevette vaut mieux que deux tu l’auras",Libération,2021-01-18
Sissel Tolaas : «On ne sait même plus ce que sent la réalité»,Libération,2021-01-18
Macron menace de virer les ministres qui l'ouvrent sur le vaccin,Libération,2021-01-18
Homayra Sellier : «Il faut que les Français se réveillent» sur le fléau de l’inceste,Libération,2021-01-18
La caravane des migrants s'invite à l'investiture de Joe Biden,Libération,2021-01-18
Des mesures gouvernementales insuffisantes face à la détresse de la jeunesse !,Libération,2021-01-18
"Lundi poésie : aujourd’hui, «si tu montrais les dents pour une fois si tu ouvrais ta gueule»",Libération,2021-01-18
«Nous n’avons pas de visibilité en termes de doses de vaccin»,Libération,2021-01-18
Tous les masques en tissus ne se valent pas face au variant anglais,Libération,2021-01-18
Covid-19 : Emmanuel Macron ne prendra pas la parole dans les prochains jours,Libération,2021-01-18
Vaccins : que sait-on des éventuels effets secondaires ?,Libération,2021-01-18
Problème à l’allumage pour la fusée géante de la Nasa,Libération,2021-01-18
"Michelin 2021, sauve qui pneu",Libération,2021-01-18
