titre,journal,date
Interdiction de parler dans le métro : des mesures à l'étude,Charlie Hebdo,2021-01-29
Anti-confinement : des rebelles surtout virtuels ?,Charlie Hebdo,2021-01-29
Enfants nés d'une GPA : refusons le retour des fantômes de la République,Libération,2021-01-29
"En entreprise, des ambianceurs pour des visios moins mornes",Libération,2021-01-29
"Les nouvelles mesures sanitaires toujours en réflexion, récession massive en France en 2020, vaccin AstraZeneca... l'actu de ce vendredi matin",Libération,2021-01-29
Un masque de sport anti-Covid bientôt commercialisé pour s'entraîner sans s'asphyxier,Libération,2021-01-29
"Le Cam, le héros, le miraculé, le roi, le showman",Libération,2021-01-29
"En Birmanie, le drôle de coup de l'armée",Libération,2021-01-29
"Après les Comores, le variant sud-africain frappe Mayotte et La Réunion",Libération,2021-01-29
Le Covid a provoqué une récession massive en France en 2020,Libération,2021-01-29
Les Allemands ne respectant pas la quarantaine à domicile sont-ils placés dans des «camps» ?,Libération,2021-01-29
"Silence on joue ! «Olija», «La ferme des animaux», «Resident Evil 8»",Libération,2021-01-29
"Au commencement, Joe Biden…",Libération,2021-01-29
L'exécutif en sueur pour confiner le mot «confinement»,Libération,2021-01-29
"Mort de l'actrice Cloris Leachman, infatigable Frau Blücher",Libération,2021-01-29
"A Pôle Emploi, le «temps du recueillement» après le choc de Valence",Libération,2021-01-29
"Cicely Tyson, rebelle pour la juste cause",Libération,2021-01-29
Avortement : qu'est-ce que la «règle du bâillon mondial» révoquée par Biden ?,Libération,2021-01-29
Covid-19 : faut-il désormais respecter deux mètres de distance ?,Libération,2021-01-29
Handball : les Bleus et le «bavard» Remili visent la finale,Libération,2021-01-29
Séparatismes : Marine Le Pen dégaine son «contre-projet» de «légitime défense» aux islamistes,Libération,2021-01-29
L’auguste combat du juge Guzmán,Libération,2021-01-29
"Jean Zay reviens vite, ils sont devenus fous !",Libération,2021-01-29
Banlieues : Castex envoie quelques signaux et une enveloppe aux quartiers,Libération,2021-01-29
"En Inde, le long mouvement de protestation des agriculteurs s'envenime",Libération,2021-01-29
L'étudiante Diary Sow de retour au Sénégal,Libération,2021-01-29
"«En thérapie», séances prenantes",Libération,2021-01-29
Vanessa Codaccioni : «Les injonctions à la vigilance  de la part des institutions font de nous des auxiliaires de la police ou des délateurs»,Libération,2021-01-29
Mélasse-moi tranquille,Libération,2021-01-29
"«Libres !», injonctions mesdames et messieurs",Libération,2021-01-29
Arca en profondeurs,Libération,2021-01-29
"Pierre Salvadori : «Ça a été notre grand travail, ce “suspense narratif”»",Libération,2021-01-29
"Ralf Marsault, la ligne marginaux",Libération,2021-01-29
Twitter et le monde,Libération,2021-01-29
Ras le Covid,Libération,2021-01-29
Kate Moran : «Ce qui passe à la radio m’effraie»,Libération,2021-01-29
"Buzzy Lee, souffle de soie",Libération,2021-01-29
Apprendre à attendre,Libération,2021-01-29
François Ravard : «Les groupes d’aujourd’hui sont si propres…»,Libération,2021-01-29
La tête au cauris,Libération,2021-01-29
Classement datalib  des meilleures ventes  de livres (semaine  du 22 au 28/01/2021),Libération,2021-01-29
"Kathy Acker, beat humaine",Libération,2021-01-29
La maison mère d'Ann Patchett,Libération,2021-01-29
Max Lobe frontal,Libération,2021-01-29
"Leiris et Jouhandeau, nuits et châtiment",Libération,2021-01-29
"Alain Chapel, legs majesté",Libération,2021-01-29
Eric Laurrent aux Bains des années 80,Libération,2021-01-29
Voyage «en Pandémie»,Libération,2021-01-29
"Laurent Faulon, les maux bleus",Libération,2021-01-29
Le Parlement portugais autorise l’euthanasie,Libération,2021-01-29
Dolores Redondo : «J’aime écrire sur la capacité à faire le mal»,Libération,2021-01-29
L’interdiction du commerce d’ivoire soumise aux citoyens européens,Libération,2021-01-29
Vaccin Pfizer : le risque de pénurie en seringues adaptées menace-t-il l'extraction de la sixième dose ?,Libération,2021-01-29
